legal_entity_edrpou,legal_entity_name,residence_settlement_koatuu,residence_settlement_upd,Count of division_id,ent_num,ent_name,entity_num_id,entity_id,admin1,admin2,admin3,admin4,section,bnfc_group.bnfc_grp,Status
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5323082601,КУСТОЛОВО-СУХОДІЛКА,1,3848718011,"[КУСТОЛОВО-СУХОДІЛКА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718011),"HCF (3848718011) - [КУСТОЛОВО-СУХОДІЛКА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Mykhailivska - Михайлівська - UA5308027,Kustolovo-Sukhodilka - Кустолово-Суходілка - UA5308027007,Health,Healthcare Facility,Active
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5323083001,МАЛА НЕХВОРОЩА,1,3848718012,"[МАЛА НЕХВОРОЩА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718012),"HCF (3848718012) - [МАЛА НЕХВОРОЩА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Mykhailivska - Михайлівська - UA5308027,Mala Nekhvoroshcha - Мала Нехвороща - UA5308027009,Health,Healthcare Facility,Active
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5323084401,НОВИЙ ТАГАМЛИК,1,3848718013,"[НОВИЙ ТАГАМЛИК] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718013),"HCF (3848718013) - [НОВИЙ ТАГАМЛИК] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Mashivska - Машівська - UA5308025,Novyi Tahamlyk - Новий Тагамлик - UA5308025015,Health,Healthcare Facility,Active
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5323085601,РЯСЬКЕ,1,3848718014,"[РЯСЬКЕ] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718014),"HCF (3848718014) - [РЯСЬКЕ] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Mykhailivska - Михайлівська - UA5308027,Riaska - Ряська - UA5308027012,Health,Healthcare Facility,Active
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5323086201,САХНІВЩИНА,1,3848718015,"[САХНІВЩИНА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718015),"HCF (3848718015) - [САХНІВЩИНА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Mashivska - Машівська - UA5308025,Sakhnivshchyna - Сахнівщина - UA5308025018,Health,Healthcare Facility,Active
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5323086601,СЕЛЕЩИНА,1,3848718016,"[СЕЛЕЩИНА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718016),"HCF (3848718016) - [СЕЛЕЩИНА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Mashivska - Машівська - UA5308025,Seleshchyna - Селещина - UA5308025019,Health,Healthcare Facility,Active
38487180,"КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",5324080702,АНДРІЇВКА,1,3848718017,"[АНДРІЇВКА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",HCF (3848718017),"HCF (3848718017) - [АНДРІЇВКА] КНП ""МАШІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ",Poltavska - Полтавська - UA53,Poltavskyi - Полтавський - UA5308,Poltavska - Полтавська - UA5308037,Andriivka - Андріївка - UA5308037003,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6810800000,СТАРОКОСТЯНТИНІВ,8,3848767701,"[СТАРОКОСТЯНТИНІВ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767701),"HCF (3848767701) - [СТАРОКОСТЯНТИНІВ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Starokostiantyniv - Старокостянтинів - UA6804039001,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824280702,БУТІВЦІ,1,3848767702,"[БУТІВЦІ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767702),"HCF (3848767702) - [БУТІВЦІ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Butivtsi - Бутівці - UA6804039006,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824281001,ВЕЛИКІ МАЦЕВИЧІ,1,3848767703,"[ВЕЛИКІ МАЦЕВИЧІ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767703),"HCF (3848767703) - [ВЕЛИКІ МАЦЕВИЧІ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Velyki Matsevychi - Великі Мацевичі - UA6804039008,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824281701,ВЕСНЯНКА,1,3848767704,"[ВЕСНЯНКА] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767704),"HCF (3848767704) - [ВЕСНЯНКА] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Vesnianka - Веснянка - UA6804039011,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824285605,ПІДГІРНЕ,1,3848767705,"[ПІДГІРНЕ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767705),"HCF (3848767705) - [ПІДГІРНЕ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Myroliubnenska - Миролюбненська - UA6804029,Pidhirne - Підгірне - UA6804029012,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824286401,ПАШКІВЦІ,1,3848767706,"[ПАШКІВЦІ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767706),"HCF (3848767706) - [ПАШКІВЦІ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Pashkivtsi - Пашківці - UA6804039048,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824287101,САМЧИКИ,1,3848767707,"[САМЧИКИ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767707),"HCF (3848767707) - [САМЧИКИ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Samchyky - Самчики - UA6804039060,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824287702,КРАСНОСІЛКА,1,3848767708,"[КРАСНОСІЛКА] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767708),"HCF (3848767708) - [КРАСНОСІЛКА] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Starokostiantynivska - Старокостянтинівська - UA6804039,Krasnosilka - Красносілка - UA6804039032,Health,Healthcare Facility,Active
38487677,"КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",6824288601,СТАРИЙ ОСТРОПІЛЬ,1,3848767709,"[СТАРИЙ ОСТРОПІЛЬ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",HCF (3848767709),"HCF (3848767709) - [СТАРИЙ ОСТРОПІЛЬ] КНП ""СТАРОКОСТЯНТИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОКОСТЯНТИНІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Staroostropilska - Староостропільська - UA6804041,Staryi Ostropil - Старий Остропіль - UA6804041001,Health,Healthcare Facility,Active
38487834,"КНП ""БОБРОВИЦЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",7420610100,БОБРОВИЦЯ,1,3848783401,"[БОБРОВИЦЯ] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",HCF (3848783401),"HCF (3848783401) - [БОБРОВИЦЯ] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",Chernihivska - Чернігівська - UA74,Nizhynskyi - Ніжинський - UA7404,Bobrovytska - Бобровицька - UA7404005,Bobrovytsia - Бобровиця - UA7404005001,Health,Healthcare Facility,Active
38487834,"КНП ""БОБРОВИЦЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",7420682401,ВОРОНЬКИ,1,3848783402,"[ВОРОНЬКИ] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",HCF (3848783402),"HCF (3848783402) - [ВОРОНЬКИ] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",Chernihivska - Чернігівська - UA74,Nizhynskyi - Ніжинський - UA7404,Novobasanska - Новобасанська - UA7404027,Voronky - Вороньки - UA7404027005,Health,Healthcare Facility,Active
38487834,"КНП ""БОБРОВИЦЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",7420684001,КОБИЖЧА,1,3848783403,"[КОБИЖЧА] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",HCF (3848783403),"HCF (3848783403) - [КОБИЖЧА] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",Chernihivska - Чернігівська - UA74,Nizhynskyi - Ніжинський - UA7404,Bobrovytska - Бобровицька - UA7404005,Kobyzhcha - Кобижча - UA7404005013,Health,Healthcare Facility,Active
38487834,"КНП ""БОБРОВИЦЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",7420684801,НОВА БАСАНЬ,1,3848783404,"[НОВА БАСАНЬ] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",HCF (3848783404),"HCF (3848783404) - [НОВА БАСАНЬ] КНП ""БОБРОВИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОБРОВИЦЬКОЇ МІСЬКОЇ РАДИ",Chernihivska - Чернігівська - UA74,Nizhynskyi - Ніжинський - UA7404,Novobasanska - Новобасанська - UA7404027,Nova Basan - Нова Басань - UA7404027001,Health,Healthcare Facility,Active
